7.150708856658961, 1.492593529511514
2.374238193684987, 2.499712318505047
2.72139972322359, 7.380946448929354
3.967290262641914, 9.125563646067999
3.070215674496288, 6.406693775844817
4.783909330860439, 2.646601669006501
0.2750992324540029, 7.130026289473472
1.593303553368731, 6.857063764915142
7.610225543018543, 8.665125292359575
1.968779061294526, 6.949646184837196
0.893748541314308, 1.174400409407181
8.545571879854649, 7.631251082063994
8.510380623712386, 0.2019006760101099
0.5693681548831813, 7.548708385803712
3.639460474249412, 7.132563569871797
8.085401120377892, 3.110020850468656
8.086634290801818, 8.508561965661542
0.7646024429613012, 0.3613546186161714
5.449132024885451, 4.391747500692828
2.787110435307055, 5.037153344616215
1.317400181026109, 1.738646691361059
7.661600396425539, 3.990963021502483
4.80543707791873, 5.838861569096716
4.276118537158912, 7.510748575114222
8.623838500657056, 0.573901512898261
2.590948850420025, 8.525498266700996
6.674840015548619, 7.825836726485676
4.532712743302352, 7.417546710289785
3.174224768290624, 1.795806273292109
5.46852511544844, 9.715675596582408
4.355174486258636, 4.468944845993369
7.435715565495532, 3.354077079520331
6.296698589983841, 8.649462712768424
3.497977106396661, 7.401552249810512
5.144092795258283, 5.809193482715469
4.598110366008309, 1.472805340924641
0.2292929559418437, 7.03333256282674
9.767368489422047, 7.736377059233371
8.564767276138985, 1.777521483184006
8.080657012865952, 6.328708924900824
6.001793301326988, 7.5942928609936
8.323076257558485, 2.932298353621019
0.1932596683997927, 1.907227798159044
1.000541218343937, 8.892707849339525
0.2928096334477885, 5.000699901955143
1.144994980180293, 4.676879429644013
5.883808882596688, 0.8595805231730096
4.421435773390137, 2.809987537885617
0.933939644123452, 8.295109622652209
8.313840527650243, 2.462666398668043
